,Unnamed: 0,Tipi,Net Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Eşya Durumu,Tapu Durumu,Site İçerisinde,Banyo Sayısı,Price,Balkon Sayısı,Balkon Tipi,WC Sayısı,İlandan sonra Geçen Gün,İlçe,Mahalle
924,924,Daire,50,1,5,3.Kat,5,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,10000,0,Yok,1,95, Pamukkale,Fesleğen Mahallesi
925,925,Daire,45,1,5,Çatı Katı,3,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,8000,0,Yok,1,45, Pamukkale,İncilipınar Mahallesi
926,926,Daire,70,3,5,Çatı Katı,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,37, Pamukkale,Topraklık Mahallesi
927,927,Daire,125,3,11,3.Kat,3,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,11000,0,Yok,1,24, Pamukkale,Hürriyet Mahallesi
928,928,Daire,200,9,0,4.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,35000,0,Yok,1,95, Merkezefendi,Karahasanlı Mahallesi
929,929,Daire,110,6,0,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,24000,0,Yok,1,95, Merkezefendi,Karahasanlı Mahallesi
930,930,Daire,180,6,5,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
932,932,Daire,150,6,1,1.Kat,4,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,2,25000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
933,933,Daire,115,3,3,7.Kat,8,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,1,25000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
934,934,Daire,40,1,5,1.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,24, Pamukkale,15 Mayıs Mahallesi
935,935,Daire,40,1,5,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,95, Pamukkale,İncilipınar Mahallesi
936,936,Daire,45,1,11,1.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Pamukkale,İncilipınar Mahallesi
937,937,Daire,70,3,21,Bodrum Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8750,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
938,938,Daire,95,3,2,3.Kat,5,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,19000,0,Yok,1,95, Merkezefendi,Yenişafak Mahallesi
939,939,Daire,150,6,5,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,30000,0,Yok,1,90, Pamukkale,Zeytinköy Mahallesi
940,940,Daire,160,6,5,1.Kat,8,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,2,28000,0,Yok,1,28, Merkezefendi,Şemikler Mahallesi
941,941,Daire,175,6,21,2.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,2,Kapalı Balkon,1,24, Merkezefendi,Adalet Mahallesi
942,942,Daire,55,3,16,2.Kat,5,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10750,1,Açık Balkon,1,18, Pamukkale,Asmalıevler Mahallesi
943,943,Daire,125,3,21,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,2,Kapalı Balkon,1,24, Merkezefendi,Akkonak Mahallesi
944,944,Daire,43,1,0,1.Kat,4,Yerden Isıtma,Boş,Tapu Kaydı Yok,Hayır,1,15000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
945,945,Daire,140,6,11,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,15000,0,Yok,1,95, Pamukkale,Bağbaşı Mahallesi
946,946,Daire,125,3,21,3.Kat,6,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,24, Pamukkale,Kuşpınar Mahallesi
947,947,Daire,45,1,4,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
948,948,Daire,55,1,5,4.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
949,949,Daire,80,3,21,5.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,13000,0,Yok,1,95, Merkezefendi,Alpaslan Mahallesi
950,950,Daire,40,1,5,1.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,10000,0,Yok,1,36, Pamukkale,Hacıkaplanlar Mahallesi
951,951,Daire,60,1,5,2.Kat,2,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,11000,0,Yok,1,24, Merkezefendi,Değirmenönü Mahallesi
952,952,Daire,85,1,16,Bahçe Katı,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,10000,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
953,953,Daire,145,6,1,6.Kat,9,Yerden Isıtma,Boş,Bilinmiyor,Hayır,2,35000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
954,954,Daire,160,6,16,3.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
955,955,Daire,125,3,11,2.Kat,5,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,30000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
956,956,Daire,35,0,3,1.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,8000,0,Yok,1,95, Pamukkale,İstiklal Mahallesi
957,957,Daire,140,6,16,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,11000,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
958,958,Daire,165,6,3,1.Kat,9,Yerden Isıtma,Boş,Bilinmiyor,Evet,2,38000,0,Yok,1,95, Merkezefendi,Gültepe Mahallesi
959,959,Daire,40,0,4,Bodrum Kat,3,Merkezi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,5000,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
961,961,Daire,55,3,5,1.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,15000,0,Yok,1,14, Pamukkale,Zeytinköy Mahallesi
962,962,Daire,38,3,0,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,20000,0,Yok,1,37, Pamukkale,Zeytinköy Mahallesi
963,963,Daire,50,3,0,2.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,22000,0,Yok,1,37, Merkezefendi,Adalet Mahallesi
964,964,Daire,160,6,3,3.Kat,4,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,25000,0,Yok,1,24, Merkezefendi,Adalet Mahallesi
965,965,Daire,50,1,1,2.Kat,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,24, Pamukkale,Fesleğen Mahallesi
966,966,Daire,55,1,4,Bahçe Katı,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,13000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
967,967,Daire,87,3,3,4.Kat,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,25000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
968,968,Daire,55,1,4,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,15000,0,Yok,1,24, Pamukkale,Kınıklı Mahallesi
969,969,Daire,45,1,5,2.Kat,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,11000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
970,970,Daire,37,1,3,2.Kat,2,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,9000,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
971,971,Daire,130,5,16,2.Kat,4,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
972,972,Daire,145,6,21,6.Kat,7,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,19000,0,Yok,1,95, Merkezefendi,Sırakapılar Mahallesi
973,973,Daire,158,6,21,7.Kat,7,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,18000,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
974,974,Daire,165,6,16,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,22000,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
975,975,Daire,45,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9500,0,Yok,1,38, Pamukkale,İstiklal Mahallesi
976,976,Daire,130,3,11,Çatı Katı,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,20000,0,Yok,1,35, Merkezefendi,Bereketler Mahallesi
977,977,Daire,215,8,0,3.Kat,4,Yerden Isıtma,Boş,Bilinmiyor,Evet,2,50000,0,Yok,1,95, Merkezefendi,Hallaçlar Mahallesi
978,978,Daire,145,6,1,3.Kat,4,Yerden Isıtma,Boş,Bilinmiyor,Hayır,2,24000,0,Yok,1,95, Merkezefendi,Karahasanlı Mahallesi
979,979,Daire,40,1,5,Bahçe Katı,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
980,980,Daire,47,1,4,Yüksek Giriş,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,62, Pamukkale,Yunusemre Mahallesi
981,981,Daire,100,3,16,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,14000,1,Açık Balkon,1,95, Merkezefendi,Değirmenönü Mahallesi
982,982,Daire,55,1,5,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,13000,1,Açık Balkon,1,36, Pamukkale,Zeytinköy Mahallesi
983,983,Daire,50,1,4,2.Kat,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,10000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
984,984,Daire,100,3,3,5.Kat,5,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,15000,0,Yok,1,36, Pamukkale,Kervansaray Mahallesi
985,985,Daire,50,1,2,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12000,0,Yok,1,36, Pamukkale,Asmalıevler Mahallesi
986,986,Daire,50,1,4,2.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,11000,0,Yok,1,36, Pamukkale,Zeytinköy Mahallesi
987,987,Daire,160,6,11,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,20000,0,Yok,1,95, Merkezefendi,Selçuk Bey Mahallesi
988,988,Daire,48,1,3,3.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,12000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
989,989,Daire,170,8,11,2.Kat,2,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,25000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
990,990,Daire,40,1,5,3.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,8000,0,Yok,1,95, Pamukkale,Fesleğen Mahallesi
991,991,Daire,50,3,5,2.Kat,6,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,16000,1,Açık Balkon,1,36, Pamukkale,Fesleğen Mahallesi
992,992,Daire,50,1,3,2.Kat,5,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,11000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
993,993,Daire,175,6,0,1.Kat,5,Yerden Isıtma,Boş,Bilinmiyor,Hayır,2,30000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
994,994,Daire,50,1,4,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,10000,0,Yok,1,24, Pamukkale,Asmalıevler Mahallesi
995,995,Daire,100,3,0,2.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,18500,0,Yok,1,24, Pamukkale,Kervansaray Mahallesi
996,996,Daire,35,1,5,1.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,12000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
997,997,Daire,75,6,5,4.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,13000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
998,998,Daire,105,3,21,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,14000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
999,999,Daire,120,3,21,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,15000,0,Yok,1,95, Pamukkale,Hacıkaplanlar Mahallesi
1000,1000,Daire,60,3,5,1.Kat,2,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,24, Pamukkale,Kınıklı Mahallesi
1001,1001,Daire,45,1,5,2.Kat,3,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,8000,0,Yok,1,3, Pamukkale,Asmalıevler Mahallesi
1002,1002,Daire,60,2,5,Bodrum Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,6000,0,Yok,1,95, Merkezefendi,Değirmenönü Mahallesi
1003,1003,Daire,74,1,5,5.Kat,29,Merkezi (Pay Ölçer),Eşyalı,Bilinmiyor,Evet,1,21000,0,Yok,1,95, Merkezefendi,Kayalar Mahallesi
1004,1004,Daire,170,6,21,1.Kat,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,17000,0,Yok,1,84, Pamukkale,Pelitlibağ Mahallesi
1005,1005,Daire,170,6,5,2.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,26000,0,Yok,1,95, Merkezefendi,Yenişafak Mahallesi
1006,1006,Daire,60,2,4,2.Kat,2,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,15000,1,Açık Balkon,1,95, Merkezefendi,Adalet Mahallesi
1007,1007,Daire,50,1,3,2.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,10000,0,Yok,1,95, Acıpayam,Aşağı Mahallesi
1008,1008,Daire,190,6,5,2.Kat,5,Yerden Isıtma,Boş,Bilinmiyor,Evet,2,35000,0,Yok,1,43, Merkezefendi,Selçuk Bey Mahallesi
1009,1009,Daire,60,1,5,1.Kat,3,Merkezi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,10000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
1010,1010,Daire,50,1,5,Çatı Katı,2,Merkezi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
1011,1011,Daire,50,1,3,Çatı Katı,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,9000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
1012,1012,Daire,150,6,11,3.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,17000,0,Yok,1,95, Pamukkale,Bağbaşı Mahallesi
1013,1013,Daire,90,3,21,Bahçe Katı,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,14000,0,Yok,1,95, Pamukkale,Kuşpınar Mahallesi
1014,1014,Daire,150,6,11,1.Kat,2,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,12000,0,Yok,1,95, Pamukkale,Cumhuriyet Mahallesi
1015,1015,Daire,50,1,0,2.Kat,4,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,13500,0,Yok,1,42, Merkezefendi,Değirmenönü Mahallesi
1016,1016,Daire,50,1,5,1.Kat,2,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,10000,0,Yok,1,42, Merkezefendi,Sırakapılar Mahallesi
1017,1017,Daire,45,1,5,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,12900,0,Yok,1,42, Pamukkale,Pelitlibağ Mahallesi
1018,1018,Daire,50,1,3,2.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,11500,0,Yok,1,35, Pamukkale,İncilipınar Mahallesi
1020,1020,Daire,85,3,5,3.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,22000,0,Yok,1,62, Pamukkale,Yunusemre Mahallesi
1021,1021,Daire,43,1,4,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,10000,0,Yok,1,24, Pamukkale,İncilipınar Mahallesi
1022,1022,Daire,50,1,5,Çatı Katı,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,13000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
1023,1023,Daire,90,3,11,1.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,15000,1,Açık Balkon,1,36, Pamukkale,Atalar Mahallesi
1024,1024,Daire,50,1,5,2.Kat,3,Yerden Isıtma,Eşyalı,Bilinmiyor,Hayır,1,9000,0,Yok,1,36, Merkezefendi,Altıntop Mahallesi
1025,1025,Daire,135,6,11,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
1026,1026,Daire,50,1,4,4.Kat,4,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,12500,0,Yok,1,64, Pamukkale,Siteler Mahallesi
1027,1027,Daire,60,3,5,Bahçe Katı,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,15000,0,Yok,1,24, Pamukkale,Kınıklı Mahallesi
1028,1028,Daire,140,6,5,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,18000,1,Açık Balkon,1,95, Pamukkale,İncilipınar Mahallesi
1029,1029,Daire,42,1,4,2.Kat,2,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,13000,1,Kapalı Balkon,1,8, Merkezefendi,Bereketler Mahallesi
1030,1030,Daire,40,1,4,5.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,8000,0,Yok,1,60, Acıpayam,Aşağı Mahallesi
1031,1031,Daire,45,1,0,2.Kat,5,Doğalgaz Sobalı,Boş,Bilinmiyor,Hayır,1,11250,0,Yok,1,35, Merkezefendi,Sırakapılar Mahallesi
1032,1032,Daire,150,6,5,2.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,10000,0,Yok,1,64, Acıpayam,Yukarı Mahallesi
1033,1033,Daire,20,0,5,2.Kat,4,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,7000,1,Açık Balkon,1,36, Pamukkale,Topraklık Mahallesi
1034,1034,Daire,50,1,0,1.Kat,3,Merkezi Doğalgaz,Boş,Bilinmiyor,Evet,1,10500,0,Yok,1,35, Pamukkale,Kınıklı Mahallesi
1035,1035,Daire,70,3,4,3.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,10000,0,Yok,1,35, Pamukkale,Bağbaşı Mahallesi
1036,1036,Daire,50,1,4,Çatı Katı,4,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,8500,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
1037,1037,Daire,40,0,4,Bodrum Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,6000,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
1038,1038,Daire,110,3,3,1.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Evet,1,18500,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
1039,1039,Daire,170,6,5,2.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,20000,0,Yok,1,95, Merkezefendi,Selçuk Bey Mahallesi
1040,1040,Daire,50,1,4,Kot 3 (-3).Kat,5,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,10000,0,Yok,1,92, Pamukkale,Asmalıevler Mahallesi
1041,1041,Daire,125,6,11,4.Kat,4,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,17000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
1042,1042,Daire,120,3,21,2.Kat,4,Merkezi (Pay Ölçer),Boş,Bilinmiyor,Evet,1,16000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
1043,1043,Daire,170,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,22000,0,Yok,1,24, Pamukkale,Kınıklı Mahallesi
1044,1044,Daire,165,6,11,2.Kat,7,Merkezi (Pay Ölçer),Boş,Bilinmiyor,Hayır,1,30000,0,Yok,1,37, Merkezefendi,Selçuk Bey Mahallesi
1045,1045,Daire,130,6,16,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,11000,0,Yok,1,42, Pamukkale,Karşıyaka Mahallesi
1046,1046,Daire,150,6,5,4.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,13000,0,Yok,1,42, Pamukkale,Zeytinköy Mahallesi
1047,1047,Daire,150,6,5,1.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,22000,0,Yok,1,74, Pamukkale,Zeytinköy Mahallesi
1048,1048,Daire,80,3,2,4.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,11000,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
1049,1049,Daire,100,3,21,2.Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,12000,0,Yok,1,68, Pamukkale,Anafartalar Mahallesi
1050,1050,Daire,135,6,4,2.Kat,4,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,26000,0,Yok,1,37, Merkezefendi,Yenişafak Mahallesi
1051,1051,Daire,120,6,11,Bodrum Kat,3,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,7000,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
1052,1052,Daire,110,3,5,Çatı Katı,2,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,12500,0,Yok,1,58, Merkezefendi,Merkez Efendi Mahallesi
1053,1053,Daire,40,1,16,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,7500,0,Yok,1,39, Pamukkale,Atalar Mahallesi
1054,1054,Daire,40,1,5,6.Kat,7,Merkezi Doğalgaz,Boş,Bilinmiyor,Evet,1,15000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
1055,1055,Daire,36,0,11,5.Kat,5,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,6000,0,Yok,1,57, Pamukkale,Asmalıevler Mahallesi
1056,1056,Daire,120,3,21,4.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,2,15000,0,Yok,1,35, Pamukkale,Mehmetçik Mahallesi
1057,1057,Daire,60,1,0,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,58, Pamukkale,Zeytinköy Mahallesi
1058,1058,Daire,45,1,4,2.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,8500,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
1059,1059,Daire,45,1,5,2.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,14000,0,Yok,1,95, Pamukkale,Siteler Mahallesi
1060,1060,Daire,55,1,5,2.Kat,3,Yerden Isıtma,Boş,Bilinmiyor,Hayır,1,15000,1,Açık Balkon,1,95, Pamukkale,Siteler Mahallesi
1061,1061,Daire,60,3,3,3.Kat,5,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,15000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
1062,1062,Daire,55,1,5,2.Kat,3,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,9000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
1063,1063,Daire,120,3,21,3.Kat,3,Merkezi (Pay Ölçer),Boş,Bilinmiyor,Evet,1,16000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
1064,1064,Daire,35,0,3,Çatı Katı,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,6000,0,Yok,1,24, Pamukkale,Asmalıevler Mahallesi
